"","id","name","mindate","maxdate","datacoverage"
"1521","WT14","Drizzle","1851-09-06","2018-06-19","1"
"1522","WT15","Freezing drizzle ","1982-03-03","2019-04-13","1"
"1523","WT16","Rain (may include freezing rain, drizzle, and freezing drizzle)"" ","1851-04-01","2019-07-30","1"
"1524","WT17","Freezing rain ","1982-01-18","2017-03-26","1"
"1525","WT18","Snow, snow pellets, snow grains, or ice crystals","1851-04-13","2019-04-13","1"
"1526","WT19","Unknown source of precipitation ","1992-11-01","2013-03-31","1"
"1527","WT21","Ground fog ","1996-07-01","2013-03-31","1"
"1528","WT22","Ice fog or freezing fog","1979-01-01","2017-03-26","1"
"1529","WV01","Fog, ice fog, or freezing fog (may include heavy fog)","1996-07-01","2005-12-24","1"
"1530","WV03","Thunder","1996-07-02","2005-12-31","1"
"1531","WV07","Ash, dust, sand, or other blowing obstruction","1996-07-08","2005-09-09","1"
"1532","WV18","Snow or ice crystals","1996-10-21","2002-02-04","1"
"1533","WV20","Rain or snow shower","1996-07-01","2005-12-31","1"
"1534","YTD-PRCP-NORMAL","Long-term average year-to-date precipitation totals","2010-01-01","2010-12-31","1"
"1535","YTD-SNOW-NORMAL","Long-term average year-to-date snowfall totals","2010-01-01","2010-12-31","1"
